	T504a	T05a	T05b	T504b	C05a	C05b	T05c	C05c	C504a	C0b	C504b	C05d	C0c	T05d
M64033_at	9.9986017101143	10.3853603237485	10.1871086617197	10.4667846602192	9.91273852544626	10.1986249484484	9.79170263592406	10.2535496876225	10.2471390529754	10.1039983744235	9.93950449252053	10.1786047868507	10.1389234386143	9.9078191799198
M64092_at	7.28752372211284	7.20760635882134	6.93501025684937	7.6605512361507	7.24099953391105	7.2779929171878	7.3189959047254	7.39909461194618	7.19879340663285	7.19089803749513	7.37962388552314	7.61430037965056	7.2652457341889	7.36666711919776
M64236_at	7.90949425906703	7.80566919553338	7.58062293273951	7.9238124234117	7.71345002773465	7.86147920904481	7.75655761908561	7.8143817633064	7.85904756291409	7.85884116950551	7.89829304462584	7.69419043356553	7.87238901327956	7.45494751274643
M64299_at	9.04032887661762	9.38319625671277	10.131538479534	9.13524947515449	10.1310496869744	8.65015909254281	9.16834632249424	9.07689235058123	9.30543661395161	9.03352430535708	9.21567492592225	9.98896531776187	9.14871004878325	10.8227702848622
M64300_at	11.3671644074023	10.4469376004119	10.6722873947924	11.1709949046745	10.9046451500314	10.8066660555255	11.1935510219772	10.5802243948377	11.1340015727986	11.1234757465287	11.2121043620481	10.1206235694996	11.2491548043425	9.63858255047798
M64301_at	10.0252858411851	9.46011356253449	9.4052106157037	9.62126541900577	9.64232801011014	10.1422823793679	10.2042029091039	9.59607090064267	9.89770547346431	10.1373668900989	10.0305592572406	9.34721369864315	9.70626144504704	9.45018128723976
M64301_g_at	11.4647681048108	11.1956114987506	10.8509558867235	11.1853539576858	10.9270026959146	11.7019135494331	11.612939770128	10.9089092332276	11.4195046317898	11.4350304066877	11.4919627544975	10.6834600152711	11.1245438450618	11.2378931283185
M64376_at	8.6872174086491	8.85483513389473	8.7807214020845	8.97376499834787	8.98466233911601	8.93113778165288	8.56036666663361	8.99995162250296	9.04973249659949	8.83569803075294	9.01688152937818	8.67660985007029	8.76877698712907	8.66212391079099
M64377_f_at	10.7573990285906	11.1016439296209	11.1314777983439	11.0843288001476	11.2408017679653	10.9275895986822	10.6842566527721	10.9296587425698	11.0858391687291	10.6900027175288	11.0056461937778	11.0965013242192	10.8945038616421	11.2621593883321
M64378_at	10.1788986811494	10.2331687388444	10.7698144615976	10.6208434082326	10.8971459634507	10.5227528840929	10.5931654272287	10.7352264380161	10.7262381796449	10.2849623567917	10.6854326806158	10.839522605034	10.391372539587	10.5607450143925
M64381_at	9.28599078815647	9.70896894898379	9.80612531625259	9.82854325466554	10.0634584202802	9.75110308283362	9.3338879088072	9.58367303840619	9.59752815548492	9.64907434393817	9.70796720328218	10.5244307857869	9.56116061973505	9.72291371377248
M64385_at	7.90277691218216	8.43243447752125	8.55901895491943	8.53458055019899	8.39093232445072	8.26730696355514	7.94954465421723	8.16828225584614	8.15202044182104	8.12937791266071	8.28111158428511	8.78073329761436	8.12198073377726	8.28135484967429
M64386_at	9.18180165497615	9.59864258095784	9.96368938619053	9.60179731673882	9.87365810811351	9.30903021879798	9.35038174060954	9.49560256111136	9.28565795181898	9.4427296286796	9.42619170903154	10.1203723663573	9.50885248628053	9.500452513983
M64391_at	8.88715918335521	9.26454633736234	8.74652366599325	9.48897922175779	9.24372835345236	9.25958263740372	9.00447068968998	9.14024685101013	9.24703393189578	9.23507274211604	9.61722413206431	9.0598979565623	9.25159370348469	8.38631704483259
M64488_at	7.14346256631505	7.17627393600216	7.32477364763027	7.05499132141824	7.44186755301547	7.0496425745054	7.25330496421727	7.10959726089867	7.2480713607062	7.18000835878951	7.34200808781764	6.98237046524286	7.1232207240425	7.04517534253465
M64698_s_at	8.57217458659614	8.25924884078019	8.67639630076607	8.56567145694594	8.9678391336546	8.2664644078254	8.60755703205202	8.20120794575092	8.38122328378194	8.20367768536949	8.57031389522185	9.59613114999799	9.06556450864666	9.44720456816111
M64699_s_at	9.70846796011045	9.46349878869533	9.7921903437674	9.63614686147775	10.1197966634055	9.34607540935131	9.60320833654539	9.51090700199528	9.79427217016568	9.65864682037328	9.92891561163792	9.98288316758578	10.2051752184904	9.29957752657713
M64711_at	8.60872952982862	8.84040899231785	8.28260473883835	8.23459137275503	8.20576047843524	8.50275443500738	8.20809196753425	8.57469694878607	8.56630314800518	8.79880033634051	8.39451674304517	8.26376938832354	8.49612180049546	8.6248231805252
M64733mRNA_s_at	14.8569661068022	14.407682230241	14.144894789331	14.7391759537055	13.8552917823823	14.6232217921685	14.9033995221843	14.5223938093954	14.7545225486302	14.6245768487704	14.6024865353831	13.8506267323218	14.5495617130555	13.6729058424978
M64755_at	9.41579252601653	9.27715223306819	8.76979906536615	9.0800028415677	8.46480349553864	9.48604463890331	9.29756097213226	9.35541369702524	9.40471272997083	9.70851014891859	8.99745720600152	8.81701677561193	9.15010680882943	9.3181721287771
M64780_at	12.1892913838667	11.5082268491246	11.1212014608496	11.6693530460632	10.9812213263117	11.3944220981595	11.6606587774813	11.470826996625	11.439544078324	11.956321015015	11.7245436021208	11.2168154532568	11.5419199591441	11.345667544466
M64780_g_at	11.8972676762173	11.5062732976455	10.3220727458333	11.3805760805135	10.3406011590417	11.4601615114766	11.4954531656681	11.3517326359289	11.1550331946363	11.5330522178855	11.4570726856994	10.5992919827784	11.1523884133151	11.1474602849623
M64785_at	8.74144270509416	9.27454428188771	9.06531819325586	8.97666378212876	8.96254380536542	8.56869733089588	8.71109710473068	8.87878474473936	8.88687332775466	8.74846935697822	8.76891316185268	10.0606371517921	8.95263290400892	9.15471576238192
M64785_g_at	9.10239476177546	9.94029865535127	9.46373688746314	9.26552541184758	9.46262957490207	8.97996645723746	9.30893321135033	9.18174301461639	9.27795664338581	9.24189861472883	9.31937647345863	8.97217940926487	9.33556578267887	9.21919840737309
M64791_at	7.44097480980577	7.2366859184596	7.47444177796046	7.65248251966414	8.00511162335555	7.49598142967048	7.56026004646223	7.61978494794951	7.47517020156185	7.38495471413543	7.87724128362209	7.62592215798377	7.45699600195336	7.46857546339617
M64792_at	6.96483412310908	7.10410439192786	6.91933522623558	7.12574809817218	7.46601218985395	7.18897679745505	7.06926065254432	7.10791769931788	7.10070721669093	6.99032211507608	7.21426003199276	7.83498024955745	6.98914033028555	6.93736613178132
M64793_at	9.44077332931716	9.56013790241745	9.61866851924589	9.58928446458219	10.0540317654167	9.56938389242564	9.58632415313681	9.58500635226097	9.60213123159379	9.58532442784883	9.84861369378112	9.70400668679808	9.62480595736088	9.36807365878818
M64795_f_at	10.6205799493321	10.5216635991701	10.7227892789677	10.5381537811402	10.3788282749273	10.464818171186	10.7754160111704	10.423402184888	10.6554735404115	10.5412292322567	10.2473548801101	10.6333927315928	10.4886796513874	10.0298138856477
M64795_i_at	11.6000800897233	11.7940231433956	13.2689948529686	11.7845118717504	13.3899691332473	11.8329992192989	11.9211138463859	12.1201648061724	12.0684470921402	11.6426454062979	12.0307638954895	13.5570305484643	11.7115858380913	13.6546013464496
M64797_at	11.4692453230687	11.2850683960975	11.094245071691	11.5330065934209	11.0989760730161	11.4027974164336	11.3066274628277	11.4457044571736	11.6087860100723	11.2475096964332	11.568720296131	10.645312797111	11.5616036959448	10.6071997325378
M64862_at	9.35350834671836	9.62861768113189	9.65524669162257	9.34582953710552	9.74662455199392	9.41568171990128	9.42689744458205	9.36181982908187	9.45870554465179	9.32990266710564	8.8810437227382	9.58046229938768	9.00168331307851	9.86285951168022
M64867_at	6.95167035434252	7.02395235764044	7.15146009490357	6.80501120851062	7.21926526295024	7.1503967771964	6.86787961846586	7.04053300693661	7.0328374562344	7.05086123342005	7.33451392854513	7.05410452158062	7.07407057338899	6.92017997914062
M64986_at	11.608839854307	11.3091750122281	10.3399689918542	11.1636689138343	10.6169100694708	11.6386306215336	11.8789626178164	11.6307500563626	10.7767173432714	11.2787567949925	11.4679620357106	10.2461755646618	11.3063196698672	10.5442848106367
M64986_g_at	11.3038241613665	11.0946527834719	10.3244154621536	10.6616286629201	10.7705119586209	11.2448294163732	11.7868851325964	11.1099919096907	10.8798748262099	11.1777373310037	11.3269817988024	10.120686223251	11.2160738265938	9.92825589041387
M65148_s_at	9.97972268787805	9.66483635636607	9.56661428675019	9.61794192647602	9.41483842612059	9.63929781471305	9.35634161829562	9.44715026883154	9.68947095955261	9.59700670208399	9.69401687510919	9.61445053159813	10.0339519309985	8.52201464709863
M65149_at	9.30557604538581	9.52036206890379	9.94022171429867	9.19089311641626	9.89260073550553	8.94984973825721	10.1724399500555	9.48869125506334	9.48697210483521	9.25561992782445	9.40262465766746	9.28244545521751	9.34996413936849	9.85270716836956
M65251_s_at	11.6682041480259	11.4951179611642	10.7637108134917	10.9400824180958	10.6635740361335	11.7945061688779	11.7294480434352	11.4079163803188	11.1297542631166	11.409728609129	11.384011705022	10.1425846689049	11.1652205022121	10.0408918581389
M65253_at	8.80338274517485	8.72357804927249	8.39677896567509	8.75451136708222	8.99814711554103	8.80642959654487	8.91261536039855	8.7583856838489	8.88022525353153	8.76499426100744	9.1866508122024	8.60236689757402	8.76479643944869	8.32181057695828
M67465_at	7.40457348754458	7.69614999748552	7.82435960571856	7.47094318217952	7.88926003296745	7.42776274376526	7.77583113265506	7.81859415063395	7.69549576671965	7.55605356734954	7.71856556512637	7.96191066096809	7.57514563749457	7.6413079852201
M68971_at	10.2451679336675	10.4034475680752	10.4781636243896	10.4744387697235	10.5572173885255	10.2409440830232	10.4183115947852	10.5812827165778	10.6486133257133	10.5156567890912	10.6638656468177	10.4495444983425	10.403615862413	10.6397422144597
M69055_at	10.4340832527705	10.5281009493116	10.3537532902503	10.8330937990246	10.5955971167129	10.3863207918171	11.044410690992	10.5947010863533	10.7757622681337	11.0768583050498	10.8342002894456	10.6387740103465	10.5213639309787	10.3265542016482
M69118cds_at	9.91038466191771	10.2405822022747	10.698578136728	10.0826962166845	10.5756731676924	9.92515722869924	10.1264742369836	10.2205045175698	10.2878101187499	10.1578611861311	10.297362287925	10.8016231980251	10.1822314159569	10.7160849000523
M69246_at	10.2905245024534	10.0731534381291	10.1458913406143	10.8473329969671	10.0228109210106	10.1140277515456	9.93989235996659	9.81558600811651	10.2248118422114	10.2333293935127	9.99882214220401	10.0792121350365	10.2131663567373	9.69404639604286
M72422_at	9.89999148616736	9.43535575632361	9.62068834991701	9.3990743458834	9.98680893584339	9.27239280478176	9.39348099635792	9.29710584904151	9.67707806488719	9.5394174705608	9.75728352978316	9.76731563215653	9.78027218662312	9.64838061886945
M72711_at	8.2970943802589	8.17693551401647	7.60911804089436	8.19987347129564	8.01357215427438	8.24723889495625	8.38312955202928	8.30107577449077	8.54406401656694	8.47787588792335	8.48354719515794	8.48541468315458	8.03855554036307	8.07623867212036
M73049_at	11.7944646924927	11.9377460664293	11.5519182084146	11.5445026070092	11.3405600127909	12.5235112848602	12.609752222817	12.1420964588841	12.3828083783729	12.3710972363224	12.2007208144053	10.8842083459666	11.6416711701886	11.4918902679506
M73486_at	9.29418797594583	10.2079235398418	9.37596582382817	9.41168825494935	9.39662037922217	9.12388003614525	9.24215564612613	9.66565889055986	9.43523866975389	9.67479963239365	8.98401871460641	9.70554075864488	9.5324626431105	10.1455002509333
M73553_at	8.48398485039752	8.47302139293952	8.38726718790704	8.71231006549746	8.39858052756946	8.35334083723401	8.47474881581776	8.80189405936242	8.74882625878517	8.59783005243511	8.6849868985002	8.68736445611359	8.61820348755239	8.45611768606143
M73701_at	8.28777192058723	8.65544926235328	8.41594755288576	8.29636813318477	8.52930251597743	8.30545113025538	8.39262707059989	8.42024680184984	8.29983368133492	8.40408593779638	8.5163579306512	8.14499907253197	8.41259458590601	8.58884690163742
M73714_at	10.628857329746	10.0654230401924	10.2614096121779	10.3163303471083	10.0119288013604	10.4687360229541	10.7030015906963	10.4607224995962	10.4285332658064	10.6331733535558	10.5244761339499	9.87379557505076	10.2409041210494	9.99316960569851
M73808mRNA_at	10.2605956125888	10.0151757524167	9.65219075760902	10.2935760992763	10.0488376779729	10.0769041275712	10.1514442857291	10.0059689015847	10.2721234904685	10.2597691598456	10.3849681795415	10.2130005301526	10.199050172387	10.1585473928705
M74054_s_at	7.68897040687546	8.45375030352658	7.57606535017916	8.15825763990631	7.482446100834	7.76532024369888	7.37269410425645	7.7094018064059	7.66427674415513	7.74454768278374	7.35353873888762	8.57028465262041	8.21647128969353	7.85502015304223
M74067_at	8.72612620381127	8.94540524890527	9.06880393812355	8.83131914888956	8.99248468295298	8.61229431834775	9.08727038673276	8.96319336649577	9.15725157375733	8.9114643050254	9.00859888846085	9.162030523372	9.03483258588353	8.83562051401254
M74152_s_at	8.25167396090407	8.71188810020626	8.66110679473009	8.42031187061725	8.70726066193332	9.09048706733028	9.41813742049155	8.59099005265243	8.64617521722075	8.27991663412942	8.44987859873011	8.38771763436155	8.7252025089702	9.64999830400375
M74223_at	12.5730079596773	12.337820079574	12.258100002416	12.5577795850587	12.112538079632	12.4360104152581	12.2292987996793	12.1607536524738	12.4146802922249	12.8772258633425	12.3594267192587	11.8646088924175	12.6523226388912	11.2204447570658
M74439mRNA_i_at	11.1962794552626	11.7305793820313	13.2097921666632	11.4894525991505	12.9023232280311	11.1368280318324	11.5595629289524	11.6220919103551	11.642868954745	11.0867965113701	11.6636612065476	13.0698364804167	11.290153965926	13.4808294664521
M74488cds_s_at	7.30654185948235	7.30988336216849	7.40110233012116	7.06182802109673	7.58563080606405	7.35581519619733	7.55269778671404	7.12557881485689	7.22460792915834	7.51889207147856	7.60246562341068	7.097382916625	7.74358496816824	7.16741882587276
M74494_at	8.01866602889834	8.0500517004569	7.93760713321099	8.24377540348689	8.22793757184582	8.02426676615003	8.12305627948546	8.08619114940248	8.29837931432432	8.31286521417738	8.29575314486909	7.75890224019148	8.21921486247752	7.68632995834979
M74494_g_at	13.5987250266186	12.3580167380404	12.4584318407984	13.0365519277434	12.8562343925114	12.9714441124644	13.2596555231228	11.9436097656759	13.3070491681971	13.5705620996499	13.2348724367142	11.8901914505561	13.5068933254042	9.81261942938748
M74776_at	7.57561185394984	7.7990683104779	8.01008093260632	7.84555256616835	8.1531436421491	7.62153113475231	7.61254765220795	7.7149093392503	7.72067648523527	7.56151856533798	7.75343196836455	8.09608155632789	7.66373225911565	8.64467087225053
M74898cds_s_at	8.66936658572129	8.9478845231579	8.82614560756117	8.7383743656321	9.12295964014195	8.5829798743068	8.95346739377339	8.72854975407428	8.93596347788159	8.81703018352476	8.90996575477351	8.95420406142916	8.78161600712978	8.41954639678649
M75148_at	13.9029920708278	13.5855378903877	12.7577317144714	13.6976334477718	12.7459029697796	13.66017394735	13.543616510513	13.4653632868046	13.6887129091851	13.7922998602726	13.6872880272606	12.236101340383	13.7051830910329	12.2331962909553
M75153_at	10.8643047384923	10.5508921603859	9.7633260650626	10.6853123264701	10.3320976352013	10.8831392407951	11.1466022448597	10.9949559395286	10.2428970605944	10.5854585165526	10.8635329158709	11.0014906814546	10.6940345254093	10.6601437242728
M75153_g_at	9.63133711318923	9.25829570974069	8.23028881418767	9.37263598654414	8.73437105611213	9.66002456001972	10.1289389314416	9.38051041385994	8.66916559608562	9.27838945436486	9.28888588370907	8.74406786137108	9.20004214305899	9.03374385108739
M75168_at	11.4753832603821	11.15432554312	10.9032806368606	11.0467924553681	10.4738950181095	11.3831879928032	11.1240111958477	11.5670814567366	11.4458016699883	11.2694368693556	10.8824969880098	10.8203518459912	11.068907824751	10.6635185701748
M75281_at	11.5112702030834	11.3620737037828	11.8677634152833	11.6440636425509	11.9495606259674	11.5055445606414	11.7889748354232	11.876155107184	11.9151523219697	11.5557624835841	11.9678354240143	11.7211526964566	11.5817053697407	11.5818943185815
M76110_s_at	9.85319620932993	9.82077717599277	10.3320032209156	10.0582332724655	10.3161813465554	9.58098123434826	10.0048070971833	9.86214541980001	10.251663701016	9.816241628711	10.0435370762952	10.5371379914473	9.80192328904828	10.0394719781545
M76426_at	11.3688601481987	10.2416967588576	10.6993529215643	11.483886629248	10.6390257441151	10.8869510852395	10.7906953079714	10.8004704288328	11.501837758854	11.3221020207101	11.2616898118147	10.3425976353135	11.3352244758982	9.56549102930184
M76532cds_at	10.6191239522026	10.7877004721736	10.8427911626748	10.6829677929442	10.7858531587258	10.4400622479583	10.9072687725927	10.9039165060488	11.0332235571738	10.9156384478292	10.9437558695002	10.5955305792968	10.7018077926012	10.3461463616059
M76533cds_at	8.91875132832477	9.13369982204444	9.20161945482803	9.17853677744873	9.12206250479991	9.16808368481954	9.3060547378659	9.02393654658535	9.42544058352072	9.10646035838966	9.38573152688142	9.13814570456848	9.01486674094923	9.03196086461238
M76534cds_at	8.53532009280083	8.40504222362693	8.65203114969492	8.54392840795819	8.74780775756616	8.46140548511162	8.68642048878105	8.52790723779104	8.78574663622422	8.57929787996619	8.79238486936298	8.51117475482453	8.39796357473465	8.47062919944511
M76535cds_at	11.2727819757176	11.3527607678194	11.8798557198659	11.329588811478	11.6126862908191	11.0949142969462	11.5438965811776	11.5645688474398	11.5140521125629	11.39790952568	11.5883502855539	11.9121528672382	11.3789351474754	11.5337826832922
M76535cds_g_at	9.33081889215245	9.47812494960967	10.3880538074109	9.67230096665465	10.4721650570729	9.37012678311539	9.50009431995519	9.17277880019594	9.61717333297716	9.24951190372039	9.60327169084984	10.2806829400604	9.5968070250901	10.5727765156951
M76537_f_at	6.84761381374618	6.82199987801662	6.85882965964328	6.90609236520018	6.76969072625809	6.95253934124046	7.01422256563859	6.97505742959642	7.16475542862244	7.03189195113267	6.87013042787372	7.20426741714174	6.76103437470153	7.44984769232699
M76537_i_at	6.28530715437466	6.15152004004777	6.26248735913395	6.3103185556706	6.24953071616222	6.34468541197056	6.6372816827591	6.36645977891887	6.49703928601841	6.29006749591095	6.32872306073352	6.2990113765026	6.21482203033897	6.43228909901215
M76704_s_at	10.1707588840431	10.3730829423146	10.8816263557414	10.2197734356897	10.679321172172	9.94916804099517	10.4497282311056	10.071331070211	10.2566788037183	10.2308006400644	10.2696744481959	10.3335309175813	10.2075796127429	10.855169221025
M76733_at	7.98669001107192	8.28639298273274	9.07128665464944	8.21225500581723	9.30632310641267	7.92836254895479	8.14355802282862	8.3481749862371	8.41616423216005	8.15500225338146	8.21067806302965	9.26150782405104	7.93084942191755	9.33350212864959
M76734_at	7.9609522621374	8.00741258340279	7.91606167547303	8.03835450063481	8.13275198989983	7.85302195836774	8.01861562312746	8.0957622572472	7.853349449237	7.93466637010967	8.14449433228938	8.70870182095193	8.15366634896446	7.95537011480787
M76740_at	10.1222649108938	10.5361068452064	10.9143862035948	10.2628896750185	11.0134973038213	10.068385645408	10.6624474327221	10.5806773197953	10.5936824463458	10.1751212241904	10.5009614656485	10.4815259491486	10.2918763931623	10.6206795353899
M76740_g_at	10.7219555003465	11.0006093386831	11.1125422244063	10.844659993799	11.3641423795622	10.655846757765	10.9682688766199	11.0002630312698	10.9373103911934	11.0152213083551	11.0631023547565	11.1360915579149	10.9289800497695	10.8878120036161
M76767_s_at	10.7306733750238	10.0642153759623	10.5559435491774	10.4949283762678	10.4173725266774	10.4605656295156	10.9484680960746	10.4019349513377	10.8378943249016	10.6300214407251	10.6512748163266	10.2120702426995	10.325342128916	10.122287407541
M77184_i_at	8.95712072616583	8.62955342197137	8.4505933246381	8.57550733056408	8.26371005360853	8.68160053277011	7.9016747476938	8.94654785068132	9.12882639210408	8.64084629904833	8.92554634986724	9.22077941816066	8.85995670973391	8.2541362698445
M77245_at	12.613706406795	12.2101019974327	11.8851482702948	12.5231408437884	12.082804618129	12.5196575445441	12.2713998799694	12.4024887924026	12.383548996877	12.5808283627825	12.0361075655766	11.9512145389502	12.4137675249608	11.5990549318948
M77246_at	12.0210050090724	11.8210504319717	11.1170343113712	11.9631524743793	11.1153020788654	12.2188516594658	11.779026094961	11.9293504331265	11.5225636127659	12.0976967136347	11.3895388761082	10.7829281069405	11.8087725724184	10.5133677088614
M77362_at	7.29945745644872	7.44810391640889	7.2158189093441	7.43020346283349	7.6488053136808	7.41795529749954	7.29919135543451	7.5160225305781	7.47118709147965	7.35534178137348	7.56349574776004	6.74183152323432	7.48677498516139	7.32094344250483
M77479_at	6.93278099016654	6.72873982225921	6.95561222062626	6.86530088674319	7.29366891162673	7.08645808962287	6.83575849468738	7.34221949040524	6.86161115258931	6.78892514038798	6.83681607510822	7.78051815856451	6.9869558772818	7.1298964161919
M77482_at	7.9554846275534	7.96708202200706	8.08823049060731	8.07915497313117	7.96100476854693	8.05041268906571	7.81849236069724	8.19378549470493	8.07815261078771	7.94566601403798	8.04509704697087	8.62174202385219	8.09307982020637	8.03479344061988
M77694_at	10.4095402963517	9.75785843175651	9.94996498600335	10.1732720133165	10.0982576291986	10.1652104736472	10.4592169536202	10.1304268227644	10.1273542384859	10.393500446793	10.2983855555628	9.83864775935572	9.84566588994051	9.78277436281195
M77809_at	9.14651741463177	9.26797466634019	9.37435188804602	9.39728488512169	9.45164158501304	9.1501993525875	8.87826791269011	9.31220287650671	9.31856480517475	9.17871250630545	9.19037885000732	9.53602214437632	9.46049223294604	8.68790360490955
M77850_at	8.65632307153494	8.6333791537902	8.73502710683048	8.49219872305724	9.26137068432617	8.61303329137639	8.84909122618703	8.69705121380099	8.74215895088096	8.53581404465844	8.76972896696433	9.36428836727862	8.50335411931641	9.18587929133308
M80367_at	6.86214395879376	6.68113512383108	6.76689712611459	6.70257148191873	6.55718245990863	6.92799640837858	6.55841151366102	7.02957884533787	6.76852872866152	6.71936728300027	6.58782813164962	6.90038222394418	6.6313999850132	6.96283433224132
M80545_at	10.1299691983583	9.88920028461194	9.91066016477739	10.0114332776312	9.99393293537355	10.0429349403084	9.9985544034794	10.1722011014046	10.0698840229542	10.3488668150978	10.2497860172076	10.3971472701489	10.1654682119095	10.2889968247332
M80550_at	12.6849224194517	12.4079535457738	11.930122469817	12.626422157571	12.2031441814467	12.6635792667367	12.7458230611629	12.7238552982015	12.5087734838806	12.6520906557882	12.8507374765603	11.8045133941131	12.6850519746803	11.5560900072348
M80570_at	7.39116158839227	7.47225987417824	7.48819587759615	7.60798503059429	7.60589180407861	7.59251438612738	7.44389916930721	7.49774102359088	7.66074999927219	7.37756785010501	7.86553038205994	7.71094934226737	7.5921650027924	7.27897850044286
M80601_at	9.00780927889492	8.81518429363529	8.48070043324974	8.62314909400315	7.92503883941203	9.29357607147873	8.66105482731161	9.18714964269974	8.96456320430861	9.05362608963222	8.60546034997945	8.46079110724168	8.87894631541913	8.8487268768142
M80633_at	8.58410891274687	8.41603948398194	8.47358509079463	8.59445142230962	8.58839725852578	8.6433872097972	8.03863131760712	8.76617692824446	8.43888858057602	8.65892181886145	8.25498883645978	8.39019654598223	8.41513115322648	8.24573442385816
M80784_s_at	9.55651552926723	9.79106036924375	10.0885592906582	9.49765912713213	9.98325785194674	9.34347074770134	9.70942488719779	9.39975920741696	9.82917586780004	9.36779284118369	9.65904724392487	9.76567626520914	9.57720248769824	9.77318080610287
M80804_s_at	12.4181723464739	12.1854203618942	12.2749014696931	11.7974308621818	12.1160303579223	12.9657484989769	12.7410742288352	12.9277996403015	10.8273914256723	11.9426317241262	12.0734488458934	12.1604569356152	12.1248989141761	13.4357019758159
M80826_at	10.4223539511829	10.757333287005	10.5812974697161	10.7349061542169	10.6610863695764	10.6795224117214	10.5554292106489	10.8340702519931	10.7337208803159	10.6368200385395	10.5840263600001	10.9391557591781	10.5169039413573	10.9939814461203
M80829_at	9.54602174511303	9.44449480765183	9.42159334455303	9.84125415554253	9.64282042517857	9.49063527862957	9.6472751435638	9.70564404857742	9.65106544217485	9.52683722789911	9.60274836289508	9.9170090472101	9.56653990884839	9.62520039761555
M81088_at	12.7394467260203	13.1696513720427	11.6350332089429	12.5502165372603	11.5913443773887	12.9829582107718	12.722300031151	12.8406908393914	12.5585295955062	12.6571038167816	12.5006103387833	11.6214959630768	12.7176092001178	11.9917363193065
M81142_s_at	9.09959637099876	9.20646753668113	9.55920559484391	9.16889280025613	9.38471770249947	9.0224760942154	9.19672420276884	9.25227884813419	9.32672341302563	8.96992619726221	9.21246184444988	9.05658791360183	9.06255904526686	9.41598241824264
M81183Exon_UTR_at	7.92559489721431	8.0076088701901	8.20614680431257	8.22228434667161	8.69086190003993	8.06936621580771	8.1583819766796	7.95202728483109	7.61135896879848	7.64804695170898	8.09722638811108	8.1932113859683	7.86593893500712	8.03272453228015
M81183Exon_UTR_g_at	6.72225605917231	6.56057351444512	6.48629575163114	6.7535008749181	6.84916786679765	6.63777945242605	6.96048188096122	6.57256021380905	6.3854119427672	6.40867657355376	6.73966039375864	6.601788781825	6.25961759057386	7.23226804589604
M81225_at	11.3709113108267	11.2204561858881	10.3615810560336	11.0195683150284	10.2958678171951	11.7019836882198	10.9939993042901	11.168316384032	11.1423129312681	11.2269994344808	11.1928956260089	9.9103114502254	11.0759304518594	10.0504907237331
M81231_at	9.09082710047316	9.65579939381273	9.79452995167636	9.29078675287668	9.83637741544425	9.47402750938006	9.517744145367	9.48155614317214	9.94967167072094	9.44662077344427	9.78107783360917	9.74384897062674	9.52259870084685	10.0569565777534
M81397_at	7.04921185488366	7.30754724486223	7.17342114755331	7.03079808151409	7.16137730252129	7.32194258374927	6.81088380918653	7.48541106300986	7.26375996009725	7.40069540804197	7.00528012384348	7.83042907875159	7.32980618630787	7.45107322214308
M81639_at	11.3922369742199	11.4020774204342	10.8538791699658	10.7880001331214	10.9452024654091	11.9521023280157	11.8455924349175	11.4318630536874	11.6325947706685	11.8155412646598	11.6802041625295	10.629558990376	11.4813142211246	11.1991828546171
M81642_at	11.0430873441976	10.8950951259823	10.4560386804025	10.8556714101551	10.3037023652525	11.3035429119949	11.0161784324337	11.2077608937324	11.154108560244	10.9332781345485	10.9776202132917	10.5620163621929	10.6630972192596	11.108499093908
M81681_at	11.2981907242327	11.17751577284	11.0599265015549	11.5415058571223	10.9734449408142	11.5856939034969	11.0810769106621	11.4574010992913	11.3757073170211	11.1545643642077	11.3931530512567	10.7580403650589	11.6188084119665	11.0385431371984
M81687_at	8.94758356207682	8.65635694245663	8.68646161486064	8.62212087160331	8.99010170550675	8.69683473673063	9.03464836571825	8.89952485244312	8.82644343103111	8.79062804752211	8.88115098859874	8.9344985983212	8.75071613755348	8.97417270996039
M81766_at	10.5112096167904	10.0615684426436	10.7520242122011	10.3198551986278	10.7268941042605	10.2029497723341	10.7107936995856	10.3363812092469	10.6821025564004	10.4871656102106	10.1599586507769	10.3413911540869	10.3535131523416	10.751794320831
M81783_at	10.1398816359824	9.74247347335772	10.0134959104045	10.4871008347438	9.7124900913812	9.94838010488441	9.89148385497906	9.76047516249184	10.2897334803559	10.2276357286272	9.99485982710823	9.56560776460291	10.5908927722527	9.18047053330092
M81784_at	9.48475980068274	9.43509489076716	9.86395838327246	9.8424735315862	10.019206074864	9.47378671772161	9.26522304624133	9.55535713964552	9.65416669782873	9.56402514043466	9.56893392344419	9.73619792616471	9.71078738352226	9.89815148848746
M81855_at	7.25839561917793	7.32500574908196	7.64453368508512	7.31304584112971	7.38810580999689	7.02519252572453	7.27284662614019	7.16065788006095	7.48424641420564	7.04557488311487	7.23100858428904	7.67401894731384	7.39971737100408	7.67915774906999
M81920_at	9.3884324279652	9.63823804896824	9.73914358805053	9.76060910701987	9.26565982631652	9.49368039438431	9.04498035619056	9.52204155746956	9.55279002182104	9.41098673460308	9.45658995189237	9.62218704968553	9.55398970531624	9.54259083052211
M82824_s_at	8.65224250915724	8.49277265367941	8.78509167750764	8.94248147189262	8.56957264439476	8.89848425064191	8.42966208480206	8.88933433066756	8.88179953678777	8.57486487977399	8.7122261932874	8.9105792247527	8.69228065643217	8.96101435027216
